Id,Target
25196,0.0004725456237792969
1320,0.00027233362197875977
20052,0.013844311237335205
26619,0.00021070241928100586
20295,0.000598907470703125
13214,0.0001723766326904297
5380,0.00014269351959228516
5817,0.00015294551849365234
19386,0.00016546249389648438
23657,0.0015246272087097168
6115,0.2642027735710144
19396,0.00022333860397338867
8360,0.00017142295837402344
14862,0.0001850724220275879
14115,0.00018936395645141602
1143,0.00017875432968139648
8486,0.00024706125259399414
551,0.00022536516189575195
14248,0.0001678466796875
21089,0.01825505495071411
8590,0.000385284423828125
27094,0.00013315677642822266
2803,0.00035822391510009766
1046,0.005843997001647949
149,0.0007125735282897949
3069,0.00015366077423095703
8684,0.00018769502639770508
94,0.00021845102310180664
7625,0.00014472007751464844
24278,0.00016582012176513672
16817,0.0007418990135192871
914,0.00016999244689941406
9793,0.00017720460891723633
21149,0.00020653009414672852
19573,0.00014412403106689453
15854,0.0005411505699157715
25197,0.0001646280288696289
1496,0.0002200007438659668
26521,0.00017201900482177734
11804,0.00014197826385498047
16819,0.03326970338821411
4885,0.00030601024627685547
10633,0.00016927719116210938
24421,0.0025976896286010742
7098,0.008920133113861084
24832,0.0005130767822265625
7873,0.00020271539688110352
21390,0.00017338991165161133
20385,0.00022667646408081055
18675,0.00044924020767211914
11548,0.00027567148208618164
17381,0.006015598773956299
16941,0.0001550912857055664
19241,0.0001723766326904297
13592,0.00019818544387817383
12724,0.0001550912857055664
10121,0.00014090538024902344
4901,0.0002021193504333496
19155,0.00015366077423095703
13094,0.00018221139907836914
25989,0.00046002864837646484
5145,0.00016355514526367188
12107,0.00016188621520996094
7284,0.0023209452629089355
5568,0.00018149614334106445
1967,0.0009565949440002441
21643,0.002843141555786133
9376,0.0001474618911743164
25847,0.00022584199905395508
27660,0.0002116560935974121
1634,0.00029969215393066406
18524,0.00016367435455322266
7402,0.0005294680595397949
16685,0.17031556367874146
18391,0.00017780065536499023
9809,0.00015842914581298828
17218,0.00018364191055297852
22897,0.00015556812286376953
22739,0.0001462697982788086
3037,0.004471123218536377
9671,0.00019854307174682617
622,0.00023692846298217773
6246,0.00016319751739501953
926,0.0007703304290771484
9690,0.00023359060287475586
25704,0.00016796588897705078
17510,0.0011802315711975098
27492,0.0001704692840576172
21850,0.0001558065414428711
19652,0.006158232688903809
15999,0.00023251771926879883
21385,0.0001850724220275879
1332,0.005164384841918945
9224,0.0003758668899536133
5149,0.0003237724304199219
26810,0.0171775221824646
10522,0.00017780065536499023
2688,0.0007649660110473633
1714,0.00015175342559814453
19232,0.00015687942504882812
14420,0.00022476911544799805
2059,0.006569087505340576
11925,0.00016415119171142578
6037,0.013118982315063477
8523,0.0005237460136413574
3855,0.00014138221740722656
14977,0.0001589059829711914
8122,0.0006878376007080078
7518,0.00016415119171142578
17596,0.00013589859008789062
10907,0.010019242763519287
18785,0.00019150972366333008
10080,0.00019890069961547852
8508,0.00027102231979370117
14568,0.0001506805419921875
7580,0.00019735097885131836
14874,0.002346217632293701
19767,0.00015473365783691406
21120,0.00019186735153198242
7845,0.00022917985916137695
18515,0.00018602609634399414
12029,0.00015485286712646484
26426,0.0025417208671569824
2818,0.00016224384307861328
13916,0.00022464990615844727
950,0.00014853477478027344
5362,0.004303336143493652
25098,0.00018590688705444336
25203,0.00034689903259277344
21416,0.0001919865608215332
15299,0.00015735626220703125
18295,0.001430511474609375
20687,0.00014197826385498047
25811,0.000331878662109375
6385,0.0003076791763305664
23642,0.00017577409744262695
1639,0.00014722347259521484
5200,0.0002879500389099121
13961,0.00014829635620117188
18696,0.026494622230529785
6451,0.0002257227897644043
25096,0.00023537874221801758
23330,0.0002468228340148926
19310,0.0019374489784240723
21026,0.00304412841796875
15912,0.0002561211585998535
17468,0.0002480149269104004
23622,0.0011336803436279297
7316,0.00014078617095947266
1965,0.0001786351203918457
15933,0.0001646280288696289
24171,0.00033283233642578125
24235,0.00017327070236206055
21200,0.0018337368965148926
2025,0.00020247697830200195
15050,0.0005415081977844238
12367,0.00015020370483398438
27789,0.0002047419548034668
11761,0.00019091367721557617
24307,0.0001774430274963379
4963,0.00014388561248779297
4127,0.05915457010269165
10573,0.00017970800399780273
24792,0.00016355514526367188
7681,0.0002594590187072754
17734,0.00023049116134643555
2928,0.00017493963241577148
18605,0.00018662214279174805
1790,0.0001571178436279297
6954,0.00020843744277954102
13492,0.0003184080123901367
16074,0.00015020370483398438
15811,0.017161965370178223
15002,0.00018614530563354492
7026,0.00042110681533813477
14127,0.0001462697982788086
6707,0.00015223026275634766
17117,0.00014770030975341797
14514,0.000613093376159668
1593,0.0002384781837463379
14861,0.0006492733955383301
4383,0.0004081130027770996
7527,0.0006070137023925781
700,0.0001583099365234375
20752,0.0008971691131591797
27574,0.0001494884490966797
16192,0.0003815889358520508
16857,0.0001971125602722168
11377,0.0004299283027648926
4029,0.00031876564025878906
19251,0.00015079975128173828
10614,0.00017142295837402344
764,0.00015532970428466797
3116,0.00014698505401611328
13129,0.2580394744873047
4342,0.00021594762802124023
758,0.00019925832748413086
16333,0.0002028346061706543
6598,0.0003199577331542969
10923,0.0009354948997497559
27803,0.0002186894416809082
21029,0.0002747178077697754
38,0.00015032291412353516
3613,0.00022655725479125977
9647,0.0003161430358886719
25088,0.0007102489471435547
17745,0.0012514591217041016
5274,0.0035473108291625977
16225,0.0001990199089050293
7203,0.00019234418869018555
2894,0.00017315149307250977
5046,0.013400554656982422
18236,0.0002898573875427246
4587,0.0002720952033996582
27661,0.000284731388092041
26711,0.0009624958038330078
18143,0.00024765729904174805
9245,0.000476837158203125
14776,0.0021309852600097656
13066,0.00018411874771118164
13077,0.00015592575073242188
8698,0.005401968955993652
27388,0.00021475553512573242
21564,0.0013908147811889648
7572,0.0117378830909729
6301,0.021556496620178223
25010,0.002437114715576172
16420,0.000292360782623291
2807,0.00016927719116210938
21161,0.00019353628158569336
21226,0.00015294551849365234
12471,0.43463969230651855
8496,0.0001590251922607422
15637,0.00018256902694702148
26057,0.011123836040496826
13687,0.00016033649444580078
9178,0.00023227930068969727
26459,0.00014400482177734375
26122,0.00614088773727417
18904,0.00014960765838623047
252,0.00016105175018310547
6860,0.0001423358917236328
5082,0.0007534027099609375
511,0.00017374753952026367
21481,0.00019234418869018555
14976,0.00020748376846313477
12295,0.000835418701171875
17603,0.0003229379653930664
3333,0.0002034306526184082
25114,0.00016236305236816406
13354,0.00017780065536499023
8405,0.0001742243766784668
23451,0.00019723176956176758
23808,0.3433859944343567
9060,0.00016057491302490234
750,0.0002499222755432129
19577,0.00019055604934692383
21960,0.0001461505889892578
2348,0.00015413761138916016
6074,0.00016510486602783203
16342,0.46298640966415405
8934,0.00018078088760375977
26901,0.011548161506652832
20338,0.0004597902297973633
10842,0.0001671314239501953
21884,0.00017768144607543945
17293,0.0002471804618835449
23399,0.0001875758171081543
6940,0.0006361603736877441
26047,0.13382309675216675
21543,0.011821210384368896
13049,0.0005168914794921875
1465,0.00015473365783691406
19534,0.00021475553512573242
14905,0.0002555251121520996
26407,0.00021392107009887695
2390,0.00015926361083984375
24212,0.00017410516738891602
12784,0.0002047419548034668
21282,0.0001824498176574707
13103,0.012845277786254883
8573,0.0001500844955444336
24410,0.0001590251922607422
5297,0.00015485286712646484
14945,0.00019282102584838867
26845,0.00024837255477905273
15016,0.0007175803184509277
15370,0.0002968907356262207
662,0.00014603137969970703
20689,0.0007536411285400391
6817,0.0001513957977294922
12372,0.00018268823623657227
3467,0.00022608041763305664
21881,0.00041788816452026367
527,0.0020527243614196777
17723,0.019817113876342773
12610,0.0003834962844848633
5468,0.0009284019470214844
9176,0.0003527402877807617
8631,0.00016450881958007812
8794,0.0006608366966247559
3781,0.0016773343086242676
13020,0.00014853477478027344
429,0.0001614093780517578
19787,0.00022417306900024414
7680,0.00016415119171142578
19106,0.00013446807861328125
18389,0.00017660856246948242
12315,0.00014495849609375
4881,0.00017279386520385742
19006,0.00026935338973999023
5143,0.0011159777641296387
22645,0.0004087090492248535
17335,0.00017577409744262695
1226,0.00021713972091674805
15582,0.00018841028213500977
20241,0.00040286779403686523
15665,0.00020653009414672852
9413,0.0009426474571228027
12032,0.0001685619354248047
11648,0.0001736283302307129
903,0.0008460283279418945
7588,0.00016450881958007812
8323,0.0002135634422302246
25807,0.00016057491302490234
2493,0.00016498565673828125
85,0.0001544952392578125
25898,0.00027495622634887695
2991,0.011169612407684326
19428,0.0035224556922912598
2258,0.0001392364501953125
25300,0.00017970800399780273
3079,0.00014531612396240234
15028,0.00015747547149658203
6389,0.00023132562637329102
16496,0.00016188621520996094
9652,0.00017756223678588867
3016,0.02148061990737915
19240,0.0001418590545654297
12959,0.0002034306526184082
21859,0.00020831823348999023
15726,0.0001843571662902832
4988,0.00020164251327514648
1653,0.006690621376037598
4362,0.00015246868133544922
11614,0.001971900463104248
1532,0.0001500844955444336
12826,0.00013816356658935547
9449,0.00021642446517944336
20791,0.00177842378616333
20139,0.00036346912384033203
9398,0.00014674663543701172
343,0.00016307830810546875
8462,0.00039190053939819336
21011,0.002344846725463867
8191,0.0002091526985168457
9678,0.00015842914581298828
13351,0.0001468658447265625
26378,0.0005005598068237305
1982,0.00014102458953857422
25282,0.0003769397735595703
23449,0.0003343820571899414
3685,0.00023096799850463867
8359,0.0003647804260253906
15565,0.00033867359161376953
13098,0.0001493692398071289
11202,0.3526741862297058
27760,0.00014221668243408203
6926,0.0001577138900756836
27358,0.0009272098541259766
12160,0.00022238492965698242
27151,0.0001862645149230957
13614,0.0001691579818725586
14802,0.009233832359313965
753,0.0001423358917236328
25228,0.0001888871192932129
9610,0.03756839036941528
8644,0.0003229379653930664
10446,0.00014829635620117188
4063,0.0001665353775024414
7983,0.0002811551094055176
23843,0.17430716753005981
625,0.027847230434417725
27300,0.00016796588897705078
22154,0.0001627206802368164
16208,0.0001868605613708496
23081,0.0002034306526184082
4244,0.00017684698104858398
19276,0.0002009272575378418
2438,0.00016748905181884766
23308,0.0001927018165588379
2069,0.00028830766677856445
18021,0.0006895065307617188
5224,0.00015354156494140625
22108,0.00019568204879760742
10544,0.00014400482177734375
11743,0.00044804811477661133
9270,0.00017708539962768555
11341,0.0001589059829711914
2175,0.0002194046974182129
8816,0.00017249584197998047
5083,0.0008091330528259277
13363,0.0001754164695739746
27102,0.0001691579818725586
4105,0.00013399124145507812
27385,0.00038748979568481445
3550,0.0002588629722595215
4353,0.00018543004989624023
21790,0.0005503296852111816
12238,0.00021332502365112305
13246,0.0001793503761291504
24142,0.0001513957977294922
18341,0.00048351287841796875
6402,0.00016880035400390625
1354,0.003128230571746826
15053,0.00017130374908447266
7457,0.0002003312110900879
13685,0.00043505430221557617
7744,0.00016260147094726562
20489,0.034521400928497314
20247,0.002254664897918701
19470,0.000574946403503418
1099,0.00016105175018310547
20467,0.08766055107116699
10117,0.00014495849609375
15590,0.00396496057510376
13837,0.00014209747314453125
8626,0.00015115737915039062
1083,0.0028931498527526855
3604,0.00016200542449951172
22407,0.00015866756439208984
13310,0.00019186735153198242
22717,0.00019103288650512695
14598,0.00017189979553222656
991,0.00018674135208129883
17471,0.0002561211585998535
1887,0.00016605854034423828
20615,0.00020962953567504883
16492,0.0007429718971252441
4759,0.0003439188003540039
6443,0.00021642446517944336
12892,0.0002034306526184082
16719,0.0001595020294189453
24884,0.0011149048805236816
13366,0.00017178058624267578
18245,0.00015532970428466797
19832,0.00016069412231445312
9097,0.00020736455917358398
25313,0.00014662742614746094
24853,0.031399428844451904
5489,0.00014674663543701172
14722,0.00022011995315551758
17591,0.00016951560974121094
8138,0.00016391277313232422
12233,0.0003821849822998047
10908,0.0001537799835205078
26444,0.0002009272575378418
18210,0.0005894899368286133
19252,0.00027126073837280273
8709,0.0002586245536804199
7575,0.00014710426330566406
4051,0.00016105175018310547
5007,0.00014388561248779297
24862,0.00024193525314331055
3139,0.0001704692840576172
11965,0.0002129673957824707
23460,0.0051961541175842285
7789,0.0001609325408935547
19154,0.00014925003051757812
23311,0.00017720460891723633
23427,0.00019103288650512695
4750,0.00015413761138916016
813,0.001542210578918457
25774,0.003209054470062256
7883,0.00016796588897705078
25528,0.0004089474678039551
8432,0.00030684471130371094
14760,0.00019544363021850586
21537,0.0001729130744934082
27746,0.014766991138458252
11233,0.01787424087524414
14515,0.0002720952033996582
4468,0.00032019615173339844
3107,0.033349573612213135
7925,0.00019925832748413086
2006,0.0015791654586791992
13090,0.00015366077423095703
10925,0.004337012767791748
13821,0.0003770589828491211
14642,0.00016415119171142578
8171,0.00020867586135864258
27634,0.0002480149269104004
5964,0.005891323089599609
24296,0.00030362606048583984
19025,0.0001646280288696289
19757,0.00034618377685546875
26638,0.00034296512603759766
4385,0.0003172159194946289
23412,0.0001659393310546875
6670,0.00018340349197387695
18097,0.00025659799575805664
17191,0.00027054548263549805
11481,0.00013446807861328125
25488,0.00015485286712646484
20718,0.00026232004165649414
25309,0.00021880865097045898
12694,0.00015103816986083984
22585,0.00022286176681518555
15579,0.00017780065536499023
8694,0.00015079975128173828
22749,0.00015497207641601562
23767,0.016243338584899902
5272,0.00021249055862426758
17781,0.00018137693405151367
23912,0.0003260374069213867
2574,0.00016677379608154297
6500,0.00025087594985961914
14634,0.010461688041687012
10005,0.00016248226165771484
5861,0.000152587890625
22040,0.0001690387725830078
15286,0.00015807151794433594
27472,0.0001671314239501953
23909,0.00017303228378295898
20113,0.020563066005706787
22559,0.00016438961029052734
4,0.016778171062469482
14510,0.0001550912857055664
25721,0.00018030405044555664
10915,0.0001480579376220703
22858,0.00017470121383666992
1865,0.00018745660781860352
4089,0.0002123713493347168
21229,0.00016641616821289062
9711,0.0002695918083190918
21361,0.0001811385154724121
24629,0.00040978193283081055
1568,0.00020200014114379883
18853,0.08766055107116699
11793,0.00014519691467285156
12660,0.00021249055862426758
15594,0.00014853477478027344
16601,0.00018662214279174805
22776,0.0002003312110900879
15951,0.0001691579818725586
26621,0.00017178058624267578
16971,0.00019723176956176758
18718,0.00015866756439208984
9080,0.0002402663230895996
1064,0.0001455545425415039
15538,0.0001773238182067871
20845,0.00017625093460083008
4200,0.0001755356788635254
5308,0.00021260976791381836
12840,0.0001609325408935547
7333,0.00017201900482177734
6106,0.0001556873321533203
9963,0.009763538837432861
332,0.00014126300811767578
3989,0.00041753053665161133
18630,0.002481818199157715
14627,0.00025349855422973633
21673,0.00041729211807250977
3692,0.00021880865097045898
6866,0.08766055107116699
7462,0.00022619962692260742
13021,0.00018066167831420898
23023,0.0005394816398620605
15714,0.0002644658088684082
25360,0.00021439790725708008
7814,0.0001666545867919922
27540,0.0001652240753173828
19781,0.0002295374870300293
14202,0.000152587890625
6734,0.00017637014389038086
12680,0.0001862645149230957
21992,0.0001793503761291504
18929,0.00020807981491088867
27254,0.00018650293350219727
10491,0.0001533031463623047
22565,0.00028520822525024414
4467,0.00016427040100097656
15054,0.0001671314239501953
20182,0.0062427520751953125
9430,0.0001481771469116211
5169,0.00017946958541870117
